1139	他是史上著名的大前锋，曾先后效力于费城76人、太阳队和火箭队，他是？	 巴克利	 邓肯	 加内特	 blank	1
1140	“沉鱼落雁闭月羞花”指的是中国古代的四大美女，其中“闭月”是指？	 貂蝉	 西施	 王昭君	 blank	1
1141	“昔年有狂客，号尔谪仙人。笔落惊风雨，诗成泣鬼神”是纪念谁的文章？	 李白	 曹操	 司马懿	 blank	1
1142	曹植七步成诗，相传历史上还有两位三步就能成诗的人，他们是柳公权和谁？	 寇准	 苏轼	 白居易	 blank	1
1143	A问程序员借1000快，程序猿说好，结果A哭了，问程序猿给了多少钱？	 一千块	 一百块	 八块	 blank	3
1144	在《逃学威龙2》里面，星爷一群人在见到训导主任达叔后，星爷的反应是？	 跌眼睛	 掉裤子	 晕倒	 blank	2
1145	金毛狮王谢逊为了抢夺七伤拳谱，曾上山打伤崆峒五老，位居崆峒五老的有？	 宗维侠	 元广波	 关能	 blank	3
1146	“不是东风压了西风，就是西风压了东风”一语出自《红楼梦》中何人之口？	 林黛玉	 史湘云	 探春	 blank	1
1147	第三次中东战争中，埃及发射的什么导弹击沉以色列“埃拉特”号驱逐舰？	 飞鱼	 捕鲸叉	 冥河	 blank	3
1148	很多国家都用一种花卉做为自己国家的国花，请问向日葵是哪个国家的国花？	 秘鲁	 阿根廷	 巴西	 blank	1
1149	斯巴达克起义是世界古代史上最大的一次奴隶起义，其反抗的是哪一个帝国？	 罗马	 马其顿	 奥匈	 blank	1
1150	_1966年文化大革命开始时，担任中华人名共和国国防委员会主席的是谁？	 刘少奇	 朱德	 林彪	 blank	1
1151	创造社是“五四”新文化运动初期形成的文学社团，请问哪位名人不在其中？	 郭沫若	 田汉	 鲁迅	 blank	3
1152	有一只蚊子它只叮《鼠牛虎兔龙蛇马羊猴鸡猪》轻微这只蚊子叫什么名字？	 布丁狗	 文文	 丁丁	 blank	1
1153	以偏甜、偏淡、偏酸的“三偏”为特色，以佛跳墙、炒西施舌等为名菜的是？	 浙菜	 闽菜	 川菜	 blank	2
1154	萧峰为救段誉，拿住的是慕容复的哪一处穴道，才让段誉逃过的那一笔之厄？	 大椎	 少阳	 少阴	 blank	1
1155	有的鸟长大后会找食物喂母亲，被称为“反哺”下列哪种鸟会“反哺”？	 乌鸦	 麻雀	 燕子	 blank	1
1156	如果购买一批服装，那么在浅谈合同条款时，就服装的款式可要求卖方提供？	 商标	 产地	 样品	 blank	3
1157	有一种东西，买的人知道，卖的人也知道，只有用的人不知道，是什么东西？	 礼物	 食物	 棺材	 blank	3
1158	吉他在室内乐和管弦乐中，扮演着相当程度的陪衬角色，请问吉他有几根弦？	 5跟	 6跟	 7跟	 blank	2
1159	中国古代官职之中，称为“司马”或“大司马”的官员，通常掌管什么事务？	 军事	 刑法	 吏治	 blank	1
1160	乔丹职业生涯中球衣号码为23号，除了梦之队的9号他还穿过多少号的球衣？	 32号	 45号	 25号	 blank	3
1161	《阿甘正传》中的丹尼斯上尉在战争中受伤称为残疾，他受伤的部位是什么？	 双腿	 眼睛	 左腿	 blank	1
1162	“五经”是儒家作为研究基础的古代五本经典书籍，下面哪一本不包含在内？	 诗经	 战国	 尚书	 blank	2
1163	隧道内一般都有明亮的钠灯，可防止眼睛疲劳。这种钠灯的灯光是什么颜色的？	 橘色	 红色	 白色	 blank	1
1164	“21金维他”中含有铁，钾，钙等多种成分，那么其中的铁和钙是指什么？	 原子	 单质	 元素	 blank	3
1165	如以1931年9.18作为中国抗日战争的起点，那么抗战一共是多少年？	 14年	 12年	 13年	 blank	1
1166	中国人民解放军第一所正规海军学校于1949年11月在什么地方创办的？	 大连	 杭州	 广州	 blank	1
1167	虽然所有的鱼卵都可以做成鱼子酱，但正宗的鱼子酱是由哪种鱼的鱼卵所制成？	 鳄鱼	 鲑鱼	 鲟鱼	 blank	3
1168	篮球规则中，进攻一方多少秒内没有将球投出进篮或碰到对方篮筐算犯规？	 12秒	 24秒	 36秒	 blank	2
1169	马克12岁，是他弟弟的年龄三倍，马克几岁时才能是他弟弟年龄的两倍？	 14岁	 16岁	 18岁	 blank	2
1170	一九二九不出手，三九四九冰上走。“数九天气”是从神恶魔时候开始计算的？	 冬至	 小寒	 大雪	 blank	1
1171	五月一日是劳动节，最早的典故是因为哪个国家发生“干草市场暴利”事件？	 法国	 美国	 印尼	 blank	2
1172	周星驰电影《鹿鼎记》中韦小宝左脚脚底刻“清明”右脚脚底刻什么字？	 反复	 中秋	 重阳	 blank	3
1173	每一个少数民族都有自己喜爱的颜色，生长在大草原的蒙古族喜爱什么颜色？	 白色	 黄色	 红色	 blank	1
1174	传统漫画家常常使用一种特殊纸张让漫画产生各种灰阶效果，该纸张统称为？	 网点	 灰彩	 点纸	 blank	1
1175	比利时著名的撒尿小孩铜雕平时他尿的是自来水，那狂欢节他尿的是什么？	 啤酒	 茶	 香槟	 blank	1
1176	世界上大多数地方的海水每天都有2次涨落，其中白天海水上涨呗叫做什么？	 潮	 涌	 汐	 blank	1
1177	奥林匹克会旗中央的五环象征五大洲的团结，请问五环中没有下列哪个颜色？	 黄	 红	 紫	 blank	3
1178	在1984年美国洛杉矶奥运会中“体操皇子”李宁总共获得多少面金牌？	1	2	3	 blank	3
1179	中国戏曲中的人物角色可分为生旦净末丑哪一个是女角色的统称？	 生	 旦	 净	 blank	2
1180	盆里有6只罐头，6个小朋友每人分到1只，但盆里还留着1只，有可能吗？	 可能	 不可能	 我不知道	 blank	1
1181	小明拿10元买切糕，切糕4.5元1两，他买了2两，问剩余多少钱？	 1元	 剩一个肾	 没有2两的切糕	 blank	1
1182	“父母威严而有慈，则子女畏慎而生孝矣。”说明孩子的教育应该怎么样？	 应该严格	 应该慈爱	 应该严格慈爱结合	 blank	3
1183	牛顿说“力的作用是相互的”根据这个定理，我们可以得出什么结论？	 扁人跟被扁一样的	 被车撞了要赔钱	 力的作用属于相互	 blank	3
1184	田径长距离赛跑总是逆时针方向、向左侧转弯绕圈，主要科学依据是什么？	 保护偏左的心脏	 左脚比右脚有力	 裁判员的视觉习惯	 blank	2
1185	香港著名的旅游胜地“星光大道”位于？	 尖沙咀	 旺角	 铜锣湾	 blank	1
1186	中国建设银行发行的信用卡是哪一个？	 长城卡	 龙卡	 金穗卡	 blank	2
1187	世界上第一辆坦克车是由哪国生产的？	 英国	 法国	 意大利	 blank	1
1188	昆虫中是哪一个是世界上最长的昆虫？	 蜻蜓	 蚂蚱	 竹节虫	 blank	3
1189	世界上“三大球”运动不包括哪一种？	 足球	 篮球	 橄榄球	 blank	3
1190	腊八粥据说是从哪个国家传入中国的？	 日本	 印度	 阿拉伯	 blank	2
1191	被称为中国“瓷都”的是指哪一城市？	 淄博	 临汝	 景德镇	 blank	3
1192	长枪与短枪哪个射出去的子弹打得远？	 长枪	 短枪	 都一样	 blank	1
1193	有“风车之国”美誉的国家是哪一个？	 荷兰	 瑞士	 葡萄牙	 blank	1
1194	赵薇在《还珠格格》中扮演的角色是？	 紫薇	 金锁	 小燕子	 blank	3
1195	东汉末年我国的一位杰出的医学家是？	 扁鹊	 华佗	 李时珍	 blank	2
1196	男人丧妻再娶叫续弦的说法与谁有关？	 师旷	 嵇康	 俞伯牙	 blank	3
1197	为了反击匈奴，汉武帝派谁出使西域？	 张飞	 张寨	 张三丰	 blank	2
1198	以下没有把石破天错认成石中玉的是？	 阿绣	 闵柔	 白万剑	 blank	1
1199	黄河壶口瀑布位于陕西与哪个省之间？	 山西	 河南	 内蒙古	 blank	1
1200	以下哪项图案不会出现在我国国徽中？	 狮子	 麦穗	 天安门	 blank	1
1201	进浴室洗澡时，要先脱衣服还是裤子？	 衣服	 裤子	 先关门	 blank	3
1202	中国历史上唯一一个当了3次皇帝的是？	 刘禅	 溥仪	 武则天	 blank	2
1203	哪一种标本不需要显微镜就能看清楚？	 孢子	 香菇	 酵母菌	 blank	2
1204	“伊索寓言”是源自哪个国家的创作？	 埃及	 希腊	 阿拉伯	 blank	2
1205	“木偶奇遇记”是谁创作的童话作品？	 格林兄弟	 卡洛科洛迪	 伊索	 blank	2
1206	观世音菩萨后来为什么被称为“观音”？	 最初翻译错误	 简省的说法	 避讳	 blank	3
1207	冲浪这项水上运动是哪里的古老文化？	 加勒比海	 波利西尼亚	 琉球	 blank	2
1208	阿尔卑斯山脉的最高的山峰是那一座？	 勃朗峰	 珠穆朗玛峰	 华山	 blank	1
1209	以下哪一部并非周星驰所主演的电影？	 武状元苏乞儿	 戏王之王	 济公	 blank	2
1210	印度最大的港口和棉纺织工业中心是？	 加尔各答	 班加罗尔	 孟买	 blank	3
1211	元素周期表是哪位科学家最先制作的？	 桑杰尔夫	 门捷列夫	 牛顿	 blank	2
1212	我国现存规模最大的古代皇家园林是？	 颐和园	 避暑山庄	 北海	 blank	2
1213	下列哪一个名称的由来与伍子胥有关？	 新郎	 千金小姐	 月老	 blank	2
1214	下列少数民族中哪个民族不忌讳吃猪肉？	 满足	 哈萨克族	 回族	 blank	1
1215	男人抱澡堂，打一军事用品？	 炮弹	 ak47	 鱼雷	 blank	1
1216	下面这些交通工具中，哪种速度最快？	 飞机	 高速列车	 轮船	 blank	1
1217	古代“凌迟处死”是一种怎样的刑法？	 砍头	 千刀万剐	 吊死	 blank	2
1218	哪个国家是世界上最大的钻石产出国？	 中国	 澳大利亚	 南非	 blank	3
1219	著名雕塑创作“大卫像”的作者是谁？	 米开朗基罗	 达文西	 罗丹	 blank	1
1220	著名雕塑创作“沉思者”的作者是谁？	 米开朗基罗	 达文西	 罗丹	 blank	3
1221	《清明上河图》是下列哪一位的作品？	 画圣吴道子	 张择端	 夏娃	 blank	2
1222	历史上谁发现了白光是七色光组成的？	 爱因斯坦	 迈巴赫	 牛顿	 blank	3
1223	哪部动漫不是CLAMP创作的人物？	 南夏奈	 小叽	 法伊	 blank	1
1224	世界上最大的椰子产生国是什么国家？	 马来西亚	 菲律宾	 日本	 blank	1
1225	中国邮政特快专递的英文缩写是哪三个字母？	 PPS	 POS	 EMS	 blank	3
1226	下列哪一位球员有“足球金童”之称？	 贝克汉	 罗纳度	 比利	 blank	1
1227	“宣父”一词最早是谁加封给孔子的？	 唐太宗	 周文王	 曹操	 blank	1
1228	我国抗日战争期间八路军的总指挥是？	 毛泽东	 周恩来	 朱德	 blank	3
1229	《荷塘月色》的作者是下面哪位作家？	 朱自清	 茅以升	 老舍	 blank	1
1230	中国历史上哪一位皇帝在位时间最长？	 秦始皇	 汉武帝	 康熙	 blank	3
1231	金庸笔下哪个武林组织曾大闹紫禁城？	 天地会	 红花会	 丐帮	 blank	2
1232	南京著名旅游景点中山陵在哪座山上？	 富贵山	 清凉山	 钟山	 blank	3
1233	危险的反义词是？	 安逸	 安全	 安心	 blank	2
1234	天平天国定都在？	 开封	 南京	 北京	 blank	2
1235	金钱豹属于我国几级保护动物？	 Ⅰ级	 Ⅱ级	 Ⅲ级	 blank	1
1236	李宇春的绰号是？	 女神	 G奶	 小葱	 blank	3
1237	圆真的师父是谁？	 空见	 空间	 空智	 blank	1
1238	大象的妈妈是谁？	 猩猩	 蚂蚁	 狐狸	 blank	1
1239	哪些果实是核果？	 樱桃	 核桃	 苹果	 blank	1
1240	辣妹什么地方最香？	 嘴巴	 处处	 头发	 blank	2
1241	鸵鸟的原产地是？	 澳洲	 非洲	 中国	 blank	2
1242	借什么可以不还？	 钱	 铅笔	 借过	 blank	3
